2021-09-23 05:37:08,b'RT @aritanism: the way knetz ADORE joon https://t.co/ChMqxkQE9v'
2021-09-23 05:37:08,b'RT @ID0N0I: I\xe2\x80\x99ll give $100 in 24hrs to a random user who retweets this tweet &amp; follows @dogebnborg + visits their website https://t.co/YX8X\xe2\x80\xa6'
2021-09-23 05:37:08,"b'RT @TheDoughnanaPro: A tribute to Anthony Mackie\xe2\x80\x99s work over the years, happy birthday \xf0\x9f\xa5\xb3 https://t.co/yhDUZr5TwB'"
2021-09-23 05:37:08,b'Another woman leads.\nDilshad Pari first policewoman SHO in KP\xe2\x80\x99s Chitral.  @etribune'
2021-09-23 05:37:08,"b""RT @1989lyrics: he's so tall and handsome as hell, he's so bad but he does it so well"""
2021-09-23 05:37:08,"b'RT @Kpop_Herald: Kai of @weareoneEXO has been tapped as the global ambassador of the 2022 spring-summer Seoul Fashion Week, which will take\xe2\x80\xa6'"
2021-09-23 05:37:08,b'@cathymoreno @JuliaCe10816592 @POTUS Way to deflect on his lies about taxes by bringing up covid. classic move when u have no real facts.'
2021-09-23 05:37:08,b'RT @jaemcityx: GIVEAWAY $1500 | 21 JUTA RUPIAH | IPHONE 13 PRO FOR ONE WINNER ! \n\n- rt follow me and\n\n@RichTheKidNFT\n@Immortalznft\n@Confusi\xe2\x80\xa6'
2021-09-23 05:37:08,b'RT @takeactionD: Note to self: \n\nSleep &gt; Netflix marathons \n\nGratitude &gt; Complaining \n\nAction &gt; Overthinking \n\nMentors &gt; Toxic friends \n\nRe\xe2\x80\xa6'
2021-09-23 05:37:08,b'RT @samdascam: My cousin told her man to put 4 eggs in a pot to boil..this is what he did\xe2\x80\xa6 https://t.co/YeW5GVXpAZ'
2021-09-23 05:37:08,"b'RT @dbubblytita: ""They say #LoveIsColorBlind but I say love sees it all.""\nExcited! Goodluck, our Ino and Cara! \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x96\xa4\n\n#DonBelle #AlwaysWithDO\xe2\x80\xa6'"
2021-09-23 05:37:08,b'\xe2\x80\x9cWhere\xe2\x80\x99s the motherfucking blow at?\xe2\x80\x9d was a prophecy https://t.co/7vWjaK9A2u'
2021-09-23 05:37:08,"b'RT @iamdvr: @errcraft @otaviojava Take away, #Java is the front layer for any #awslambda invocation. Time: 59:23 in above video.\nIt helps A\xe2\x80\xa6'"
2021-09-23 05:37:08,b'RT @keqvnq: \xe2\x9c\xa7 GENSHIN GIVEAWAY \xe2\x9c\xa7\n\none winner will receive one blessing of the welkin moon \xe2\x99\xa1 \n\nrules\n\n\xe2\x99\xa1 like + rt\n\xe2\x99\xa1 must be following me\n\xe2\x99\xa1 r\xe2\x80\xa6'
2021-09-23 05:37:08,b'Clayton Gardner - Tomorrow Tonight'
2021-09-23 05:37:08,b'RT @brihindthescene: why the fuck would you post this i\xe2\x80\x99m sobbing at work https://t.co/pZPvPcUVfz'
2021-09-23 05:37:08,"b'RT @leftcoastbabe: Tonight Stephen Colbert on  @colbertlateshow  ""If you want to see  functioning democracy, just look north. because yeste\xe2\x80\xa6'"
2021-09-23 05:37:08,"b'RT @Bang_Garr: $500 CRYPTO || 6,8 JUTA IDR\n72 hours || Retweet, follow me and \n\n$300 to follow: @swapleonicorn + RT their pinned + comment\xe2\x80\xa6'"
2021-09-23 05:37:08,"b""RT @theseoulstory: Military musical 'Meissa's Song' announces cast line-up\n\n\xf0\x9f\x94\xa5  Park Chan Yeol\n\xf0\x9f\x94\xa5  Kim Myung Soo\n\xf0\x9f\x94\xa5  Jung Dae Hyun\n\xf0\x9f\x94\xa5  Moon Yon\xe2\x80\xa6"""
2021-09-23 05:37:08,b'RT @wizkidayo: Sacramento next week! Oct 2! \xf0\x9f\x96\xa4\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\xa6\x85 https://t.co/trXs9CKhL5'
2021-09-23 05:37:08,b'RT @SasaDefiElite: Congratulations All SasaDefiElite \nMember\xe2\x80\x99s \xf0\x9f\x98\x8a\n\nOur SasaDefiElite Token Listed On https://t.co/miAggdPCHh \n\nFor More Info\xe2\x80\xa6'
2021-09-23 05:37:08,b'RT @matcchiatae: FAST SALDO ; 20mins\n\n \xe2\x80\x94 rt &amp; rt/join \xf0\x9f\x93\x8c'
2021-09-23 05:37:08,b'RT @6ixfeeling: Dear water signs \xf0\x9f\x92\xa6 https://t.co/2w8yXPpq4a'
2021-09-23 05:37:08,b'RT @coconutjoong: lesser men COULD NEVERRRR https://t.co/YuMVvObzLS'
2021-09-23 05:37:08,"b'RT @PeterStefanovi2: This proved just too much for @BBCBreakfast this morning so again, let\xe2\x80\x99s get the job done for them'"
2021-09-23 05:37:08,b'boys that dont smoke weed are a red flag'
2021-09-23 05:37:08,"b'RT @chitaglorya: giveaway 2000$ | 28,000,000 IDR \nsuzuki gsx s 150 for one winner \xf0\x9f\x8f\x8d\xef\xb8\x8f\n\n-- retweet ,follow me &amp; \n\n@Dmtland_\n@BTC_NFT \n@Crypto\xe2\x80\xa6'"
2021-09-23 05:37:08,b'RT @tristehomo: happy first day of fall https://t.co/brFsjn6xsb'
2021-09-23 05:37:08,b'RT @chiyahowo: He heard the sirens\n\n[#georgenotfoundedit #gnf #dsmpfanart ] https://t.co/2OwqIy1mLg'
2021-09-23 05:37:08,b'@flyyythaii Um let me look through my followers'
2021-09-23 05:37:08,"b""RT @Crypto4thepeeps: Great article on #TelosEVM\xf0\x9f\x9f\xa3\n\nIt's going to change DEFI as we know it.\n\nIf you've done any real DEFI, you know that BOT\xe2\x80\xa6"""
2021-09-23 05:37:08,b'RT @cryptoprof80: $50 in 50 minutes\n\nLike my pinned'
2021-09-23 05:37:08,b'RT @67scarlette: @ashleylaw371 Pantry #BOYCOTTMZETxAPTxGMA199'
2021-09-23 05:37:08,b'@__immamess I wanna see the other parties involved lol'
2021-09-23 05:37:08,b'RT @DabemePOP: What Is Your Favorite Song?\n\nBambam - riBBon\nIU - Eight (feat. Suga)\nj-hope - Chicken Noodle Soup (feat. Becky G)\nLISA - LAL\xe2\x80\xa6'
2021-09-23 05:37:08,"b'RT @ICC_99: Had the Seahawks won the Super Bowl against the Patriots, that Kearse play would be talked about as one of the all time best Su\xe2\x80\xa6'"
2021-09-23 05:37:08,"b'RT @_TherealAdaBoo: i wanna be laid up , wtf\xf0\x9f\x98\xad'"
2021-09-23 05:37:08,b'RT @ibokkieu: Channie and berry on a trip \xf0\x9f\xa4\x8d\xf0\x9f\x90\xb6\n\n #bangchan #straykids #skzfanart @Stray_Kids https://t.co/xHg9yDfahL'
2021-09-23 05:37:08,"b'RT @igopalgoswami: Just going through this, taller she stands among all \xf0\x9f\x98\x8a https://t.co/RA5T9B5y2X'"
2021-09-23 05:37:08,b'RT @realEUGENED: Spiderman Saves His Dog in Minecraft https://t.co/3zXosuYaWB'
2021-09-23 05:37:08,b'RT @doyifting: GIVEAWAY $7 | 100K IDR | GCASH \n\n- RT + Follow @resaalfny \n- RT her pinned\xf0\x9f\x93\x8d \n\nends 90mins!'
2021-09-23 05:37:08,b'RT @nikitaiyaki: look how cute ni-ki is looking straight into the camera cuz hes so intrigued by the fishing pole thing ahh cute T-T https:\xe2\x80\xa6'
2021-09-23 05:37:08,b'@JonHeyman Not enough people are making this argument'
2021-09-23 05:37:08,b'RT @vantetum: LOOK AT TAEHYUNG BEING THE SOCIAL BUTTERFLY THAT HE IS https://t.co/QJ1kAAGnyb'
2021-09-23 05:37:08,"b'@DreamsQuestNFT Being on a well-known launchpad is a big advantage for any game, especially NFTs games. Can you tel\xe2\x80\xa6 https://t.co/OkugiYkzCK'"
